"","date","year","month","day","yearday","temperature","precipitation","atm_pressure","NAO"
"4388","05.04.2006",2006,4,5,95,274.65,1.9,1006.9,-0.008
"4389","06.04.2006",2006,4,6,96,276.45,0,997.7,-0.264
"4390","07.04.2006",2006,4,7,97,277.15,0,991.6,-0.42
"4391","08.04.2006",2006,4,8,98,277.55,0,996.2,0.1
"4392","09.04.2006",2006,4,9,99,277.45,0,999.7,0.85
"4393","10.04.2006",2006,4,10,100,276.95,0,1005.1,1.313
"4394","11.04.2006",2006,4,11,101,276.95,0,1005.5,1.13
"4395","12.04.2006",2006,4,12,102,278.25,0,997,1.044
"4396","13.04.2006",2006,4,13,103,278.95,0,989,1.172
"4397","14.04.2006",2006,4,14,104,278.25,0,988,0.873
"4398","15.04.2006",2006,4,15,105,278.55,0.5,993.9,0.183
"4399","16.04.2006",2006,4,16,106,278.45,3.3,994.6,-0.374
"4400","17.04.2006",2006,4,17,107,277.35,5.5,987.5,-0.222
"4401","18.04.2006",2006,4,18,108,276.55,4.1,986.8,0.063
"4402","19.04.2006",2006,4,19,109,277.75,1.1,997.2,0.137
"4403","20.04.2006",2006,4,20,110,276.45,3.8,1007.7,0.111
"4404","21.04.2006",2006,4,21,111,277.15,0.2,1017.2,0.39
"4405","22.04.2006",2006,4,22,112,278.15,0,1012.9,0.838
"4406","23.04.2006",2006,4,23,113,279.35,1.1,1002.4,1.082
"4407","24.04.2006",2006,4,24,114,279.85,3,1013.8,0.981
"4408","25.04.2006",2006,4,25,115,282.05,0,1011.7,0.8
"4409","26.04.2006",2006,4,26,116,281.25,0,1007.3,0.655
"4410","27.04.2006",2006,4,27,117,278.85,7.3,1013,0.83
"4411","28.04.2006",2006,4,28,118,278.65,0.7,1021.7,1.433
"4412","29.04.2006",2006,4,29,119,279.45,0,1024.4,1.876
"4413","30.04.2006",2006,4,30,120,282.75,0,1021.9,1.629
"4414","01.05.2006",2006,5,1,121,282.25,0,1017.7,1.37
"4415","02.05.2006",2006,5,2,122,282.55,0,1016.2,0.905
"4416","03.05.2006",2006,5,3,123,282.65,0,1015.8,0.51
"4417","04.05.2006",2006,5,4,124,283.55,0,1025.7,0.344
"4418","05.05.2006",2006,5,5,125,284.65,0,1032.3,0.046
"4419","06.05.2006",2006,5,6,126,285.65,0,1033.9,-0.07
"4420","07.05.2006",2006,5,7,127,285.05,0,1034.5,-0.595
"4421","08.05.2006",2006,5,8,128,281.15,0,1033.7,-1.444
"4422","09.05.2006",2006,5,9,129,281.55,0,1028.1,-1.922
"4423","10.05.2006",2006,5,10,130,281.25,0,1018.5,-2.028
"4424","11.05.2006",2006,5,11,131,279.95,0.3,1011,-2.019
"4425","12.05.2006",2006,5,12,132,279.95,4.8,1006.4,-1.818
"4426","13.05.2006",2006,5,13,133,278.65,2.9,1000.3,-1.604
"4427","14.05.2006",2006,5,14,134,277.65,1.4,1002.6,-1.275
"4428","15.05.2006",2006,5,15,135,276.55,0,1011.5,-1.045
"4429","16.05.2006",2006,5,16,136,277.25,0,1015.6,-0.838
"4430","17.05.2006",2006,5,17,137,277.35,0.1,1015.5,-0.846
"4431","18.05.2006",2006,5,18,138,279.15,0.1,1010.9,-0.811
"4432","19.05.2006",2006,5,19,139,281.25,0,997.5,-0.65
"4433","20.05.2006",2006,5,20,140,281.85,0,991.3,-0.76
"4434","21.05.2006",2006,5,21,141,284.25,0,989.9,-1.019
"4435","22.05.2006",2006,5,22,142,281.25,0.1,993.7,-1.09
"4436","23.05.2006",2006,5,23,143,282.95,0,993.7,-0.683
"4437","24.05.2006",2006,5,24,144,281.05,0,997.5,-0.384
"4438","25.05.2006",2006,5,25,145,280.85,2.7,996.2,-0.078
"4439","26.05.2006",2006,5,26,146,280.35,0.1,1001.1,0.219
"4440","27.05.2006",2006,5,27,147,279.85,2.8,1008.7,0.164
"4441","28.05.2006",2006,5,28,148,280.25,0,1005.7,-0.064
"4442","29.05.2006",2006,5,29,149,281.45,0,1004.2,-0.068
"4443","30.05.2006",2006,5,30,150,280.55,0,1011.3,0.131
"4444","31.05.2006",2006,5,31,151,279.95,0,1012.4,0.459
"4445","01.06.2006",2006,6,1,152,281.15,0.1,1016,0.803
"4446","02.06.2006",2006,6,2,153,281.05,0.4,1007.7,0.669
"4447","03.06.2006",2006,6,3,154,279.85,6.6,999,0.399
"4448","04.06.2006",2006,6,4,155,280.65,12.5,1009.2,0.259
"4449","05.06.2006",2006,6,5,156,280.85,0,1020.9,0.222
"4450","06.06.2006",2006,6,6,157,281.65,0,1024.1,0.281
"4451","07.06.2006",2006,6,7,158,281.35,0,1018.2,0.245
"4452","08.06.2006",2006,6,8,159,281.55,4.7,1016.7,0.313
"4453","09.06.2006",2006,6,9,160,281.55,8.8,1016.1,0.153
"4454","10.06.2006",2006,6,10,161,281.95,1,1023.4,-0.254
"4455","11.06.2006",2006,6,11,162,283.15,0,1020.9,-0.421
"4456","12.06.2006",2006,6,12,163,286.65,0,1017.7,0.115
"4457","13.06.2006",2006,6,13,164,285.95,0,1008.5,0.816
"4458","14.06.2006",2006,6,14,165,280.75,1.1,1005.5,1.39
"4459","15.06.2006",2006,6,15,166,281.35,3.1,1012.1,1.25
"4460","16.06.2006",2006,6,16,167,281.85,2.7,1009.4,1.07
"4461","17.06.2006",2006,6,17,168,282.65,0.2,1013,1.283
"4462","18.06.2006",2006,6,18,169,281.95,0,1007.4,1.447
"4463","19.06.2006",2006,6,19,170,283.45,5,1002.3,1.274
"4464","20.06.2006",2006,6,20,171,282.75,0.7,1004.5,0.87
"4465","21.06.2006",2006,6,21,172,282.25,0,1000.3,0.366
"4466","22.06.2006",2006,6,22,173,283.55,0.9,996.6,0.258
"4467","23.06.2006",2006,6,23,174,282.15,5.7,998,0.184
"4468","24.06.2006",2006,6,24,175,281.35,0.3,1008.6,0.481
"4469","25.06.2006",2006,6,25,176,280.95,0.3,1012.2,0.708
"4470","26.06.2006",2006,6,26,177,281.45,2.7,1013.4,0.646
"4471","27.06.2006",2006,6,27,178,281.55,0.7,1014.6,0.346
"4472","28.06.2006",2006,6,28,179,282.45,0,1014,0.02
"4473","29.06.2006",2006,6,29,180,284.05,0,1020.4,0.047
"4474","30.06.2006",2006,6,30,181,286.15,0,1025.5,0.355
"4475","01.07.2006",2006,7,1,182,286.35,0,1025.2,0.543
"4476","02.07.2006",2006,7,2,183,287.35,0.6,1024.4,0.704
"4477","03.07.2006",2006,7,3,184,285.15,2,1020,0.932
"4478","04.07.2006",2006,7,4,185,284.05,2,1018.4,1.01
"4479","05.07.2006",2006,7,5,186,284.65,0,1018.6,1.281
"4480","06.07.2006",2006,7,6,187,287.45,0,1011,1.388
"4481","07.07.2006",2006,7,7,188,287.75,0,1006.1,1.097
"4482","08.07.2006",2006,7,8,189,285.85,1,1004.9,1.17
"4483","09.07.2006",2006,7,9,190,286.55,2.2,1006.9,1.482
"4484","10.07.2006",2006,7,10,191,287.45,0.1,1003.2,1.645
"4485","11.07.2006",2006,7,11,192,285.55,2.9,1010.6,1.575
"4486","12.07.2006",2006,7,12,193,285.35,4.2,1005.8,1.104
"4487","13.07.2006",2006,7,13,194,284.45,1.4,1004.6,0.735
"4488","14.07.2006",2006,7,14,195,283.15,9.8,1014.3,0.715
"4489","15.07.2006",2006,7,15,196,283.85,1.9,1024.8,0.918
"4490","16.07.2006",2006,7,16,197,284.95,4.7,1023,0.838
"4491","17.07.2006",2006,7,17,198,283.85,11.7,1011.4,0.386
"4492","18.07.2006",2006,7,18,199,282.35,3.6,1015.2,-0.047
"4493","19.07.2006",2006,7,19,200,282.55,0.4,1021.4,-0.211
"4494","20.07.2006",2006,7,20,201,282.55,0,1022.6,-0.037
"4495","21.07.2006",2006,7,21,202,283.85,0,1016.9,0.094
"4496","22.07.2006",2006,7,22,203,285.25,0,1016.1,0.137
"4497","23.07.2006",2006,7,23,204,284.45,0,1014.2,0.084
"4498","24.07.2006",2006,7,24,205,283.25,0,1015.8,0.009
"4499","25.07.2006",2006,7,25,206,283.35,0,1017.4,0.037
"4500","26.07.2006",2006,7,26,207,285.15,0.4,1018.9,0.016
"4501","27.07.2006",2006,7,27,208,286.35,0,1016.3,-0.398
"4502","28.07.2006",2006,7,28,209,285.65,3.4,1011.5,-0.726
"4503","29.07.2006",2006,7,29,210,286.65,2,1009.2,-1.045
"4504","30.07.2006",2006,7,30,211,289.95,0,1008,-1.31
"4505","31.07.2006",2006,7,31,212,289.65,0,1005.5,-1.619
"4506","01.08.2006",2006,8,1,213,289.75,0,1004.7,-1.603
"4507","02.08.2006",2006,8,2,214,288.55,0,1006.9,-1.296
"4508","03.08.2006",2006,8,3,215,288.25,0,1009.6,-0.766
"4509","04.08.2006",2006,8,4,216,287.85,0,1012.4,-0.127
"4510","05.08.2006",2006,8,5,217,288.15,0,1015.3,0.425
"4511","06.08.2006",2006,8,6,218,288.45,1.5,1011.9,0.46
"4512","07.08.2006",2006,8,7,219,286.95,12.8,1010,0.474
"4513","08.08.2006",2006,8,8,220,285.15,4,1010.6,0.306
"4514","09.08.2006",2006,8,9,221,285.95,0.6,1009.7,-0.315
"4515","10.08.2006",2006,8,10,222,287.35,0,1008.8,-0.892
"4516","11.08.2006",2006,8,11,223,288.05,0,1015.2,-1.487
"4517","12.08.2006",2006,8,12,224,288.75,0,1018.2,-1.847
"4518","13.08.2006",2006,8,13,225,288.35,0,1017,-2.177
"4519","14.08.2006",2006,8,14,226,285.75,0,1017.2,-2.349
"4520","15.08.2006",2006,8,15,227,289.15,0,1011.4,-2.196
"4521","16.08.2006",2006,8,16,228,289.55,0,1006.3,-1.638
"4522","17.08.2006",2006,8,17,229,287.25,0,1005.4,-0.971
"4523","18.08.2006",2006,8,18,230,284.05,2.9,1010.7,-0.402
"4524","19.08.2006",2006,8,19,231,284.05,0,1015.6,-0.192
"4525","20.08.2006",2006,8,20,232,284.75,0,1014.6,-0.151
"4526","21.08.2006",2006,8,21,233,284.65,0,1014.9,-0.137
"4527","22.08.2006",2006,8,22,234,284.95,0,1016,-0.242
"4528","23.08.2006",2006,8,23,235,286.45,0,1014.5,-0.497
"4529","24.08.2006",2006,8,24,236,289.35,0,1012.3,-0.44
"4530","25.08.2006",2006,8,25,237,289.25,0,1010.8,-0.346
"4531","26.08.2006",2006,8,26,238,288.65,0,1009.1,-0.31
"4532","27.08.2006",2006,8,27,239,286.75,0,1007.9,-0.547
"4533","28.08.2006",2006,8,28,240,289.75,0,1004,-1.016
"4534","29.08.2006",2006,8,29,241,289.05,0,1000.9,-1.608
"4535","30.08.2006",2006,8,30,242,289.45,0.8,1002.6,-1.987
"4536","31.08.2006",2006,8,31,243,287.85,0,1007.9,-2.029
"4537","01.09.2006",2006,9,1,244,287.05,0,1004.4,-1.613
"4538","02.09.2006",2006,9,2,245,287.95,0.6,1001.3,-0.96
"4539","03.09.2006",2006,9,3,246,288.15,0,995.1,-0.323
"4540","04.09.2006",2006,9,4,247,287.25,1.5,989.3,-0.236
"4541","05.09.2006",2006,9,5,248,285.95,5,1001.6,-0.178
"4542","06.09.2006",2006,9,6,249,284.35,1.1,1006.6,-0.211
"4543","07.09.2006",2006,9,7,250,283.55,5.2,1004.8,-0.528
"4544","08.09.2006",2006,9,8,251,283.85,1,1011.5,-0.281
"4545","09.09.2006",2006,9,9,252,285.35,3.2,1011.8,0.08
"4546","10.09.2006",2006,9,10,253,285.75,4.9,1013,0.451
"4547","11.09.2006",2006,9,11,254,285.55,3.3,1012,0.768
"4548","12.09.2006",2006,9,12,255,286.25,20.6,1008.2,0.679
"4549","13.09.2006",2006,9,13,256,284.05,4.2,1010.6,-0.046
"4550","14.09.2006",2006,9,14,257,283.95,8.5,1019.3,-0.719
"4551","15.09.2006",2006,9,15,258,287.15,0,1019.3,-0.839
"4552","16.09.2006",2006,9,16,259,286.75,0,1016.8,-0.759
"4553","17.09.2006",2006,9,17,260,286.25,0,1010.4,-1.076
"4554","18.09.2006",2006,9,18,261,285.95,0.5,1003.5,-1.432
"4555","19.09.2006",2006,9,19,262,284.65,2.9,994,-1.466
"4556","20.09.2006",2006,9,20,263,281.85,6.3,992.5,-1.421
"4557","21.09.2006",2006,9,21,264,281.45,1.1,998.5,-1.3
"4558","22.09.2006",2006,9,22,265,282.05,8.3,1004.7,-1.293
"4559","23.09.2006",2006,9,23,266,285.55,0.3,1004.1,-1.06
"4560","24.09.2006",2006,9,24,267,281.25,12.1,1012.6,-1.221
"4561","25.09.2006",2006,9,25,268,281.65,0.7,1014.1,-1.452
"4562","26.09.2006",2006,9,26,269,282.55,0,1001.1,-1.337
"4563","27.09.2006",2006,9,27,270,283.35,0,1003.7,-1.292
"4564","28.09.2006",2006,9,28,271,283.75,0,1000.6,-1.432
"4565","29.09.2006",2006,9,29,272,282.65,0.1,1002.5,-1.402
"4566","30.09.2006",2006,9,30,273,282.35,0,1008.8,-1.179
"4567","01.10.2006",2006,10,1,274,283.15,2,1002.3,-0.663
"4568","02.10.2006",2006,10,2,275,281.65,3.8,998.8,-0.317
"4569","03.10.2006",2006,10,3,276,282.25,0,997.6,-0.283
"4570","04.10.2006",2006,10,4,277,282.95,0,1002.5,-0.144
"4571","05.10.2006",2006,10,5,278,282.75,0,1001.8,-0.064
"4572","06.10.2006",2006,10,6,279,283.95,0,1000.2,0.069
"4573","07.10.2006",2006,10,7,280,283.25,0.4,990.4,0.184
"4574","08.10.2006",2006,10,8,281,281.25,15.5,994,0.17
"4575","09.10.2006",2006,10,9,282,280.65,0.1,1011.1,0.112
"4576","10.10.2006",2006,10,10,283,282.75,1,1017.8,-0.198
"4577","11.10.2006",2006,10,11,284,283.75,0.1,1025.2,-0.999
"4578","12.10.2006",2006,10,12,285,283.35,0,1023.7,-1.616
"4579","13.10.2006",2006,10,13,286,283.65,0,1024.9,-1.58
"4580","14.10.2006",2006,10,14,287,283.65,7.9,1024.9,-1.274
"4581","15.10.2006",2006,10,15,288,284.65,0.2,1022.5,-1.114
"4582","16.10.2006",2006,10,16,289,282.15,10.8,1012,-1.534
"4583","17.10.2006",2006,10,17,290,278.95,3.5,1008.1,-1.645
"4584","18.10.2006",2006,10,18,291,279.35,0.5,1009.4,-1.668
"4585","19.10.2006",2006,10,19,292,278.15,0,1012.3,-1.871
"4586","20.10.2006",2006,10,20,293,276.55,0,1015.1,-2.054
"4587","21.10.2006",2006,10,21,294,277.05,0,1002.4,-2.203
"4588","22.10.2006",2006,10,22,295,276.65,0.1,997.1,-2.15
"4589","23.10.2006",2006,10,23,296,276.55,0.1,992.5,-1.956
"4590","24.10.2006",2006,10,24,297,276.75,0,991.5,-1.774
"4591","25.10.2006",2006,10,25,298,277.25,4.4,996.8,-1.662
"4593","27.10.2006",2006,10,27,300,276.95,1.5,995.7,-0.904
"4594","28.10.2006",2006,10,28,301,276.85,0.5,1008.2,-0.996
"4595","29.10.2006",2006,10,29,302,276.65,1.6,1008.1,-1.168
"4596","30.10.2006",2006,10,30,303,276.55,1.3,1004.6,-0.988
"4597","31.10.2006",2006,10,31,304,273.65,0.8,1005.4,-1.202
"4598","01.11.2006",2006,11,1,305,274.55,0,1013.6,-1.297
"4599","02.11.2006",2006,11,2,306,275.35,1.2,1015.6,-1.024
"4600","03.11.2006",2006,11,3,307,277.45,3.6,1011,-1.29
"4601","04.11.2006",2006,11,4,308,279.75,2.5,999.2,0.098
"4602","05.11.2006",2006,11,5,309,278.55,5.6,996.3,0.325
"4603","06.11.2006",2006,11,6,310,279.65,4.1,981.5,0.316
"4604","07.11.2006",2006,11,7,311,279.05,6.7,982.7,0.591
"4605","08.11.2006",2006,11,8,312,278.95,8.2,988,0.844
"4606","09.11.2006",2006,11,9,313,277.65,8,1002.3,0.771
"4607","10.11.2006",2006,11,10,314,277.75,4.1,1009.8,0.771
"4608","11.11.2006",2006,11,11,315,277.45,0,987.2,0.515
"4609","12.11.2006",2006,11,12,316,277.05,0.5,990.2,0.501
"4610","13.11.2006",2006,11,13,317,277.65,7,988.1,0.101
"4611","14.11.2006",2006,11,14,318,278.45,0,983.9,-0.503
"4612","15.11.2006",2006,11,15,319,279.65,2.2,989.8,-0.912
"4613","16.11.2006",2006,11,16,320,279.35,10.1,996.8,-0.704
"4614","17.11.2006",2006,11,17,321,281.25,8.8,992.6,-0.279
"4615","18.11.2006",2006,11,18,322,282.15,0,996.3,0.193
"4616","19.11.2006",2006,11,19,323,279.45,0,1000,0.192
"4617","20.11.2006",2006,11,20,324,278.85,0,994.6,-0.156
"4618","21.11.2006",2006,11,21,325,279.75,0.3,989.4,0.324
"4619","22.11.2006",2006,11,22,326,279.25,2,990.2,0.616
"4620","23.11.2006",2006,11,23,327,279.25,0,991.4,0.438
"4621","24.11.2006",2006,11,24,328,279.15,0,991.2,0.092
"4622","25.11.2006",2006,11,25,329,281.05,0.9,991.3,0.38
"4623","26.11.2006",2006,11,26,330,281.45,4.3,978,0.848
"4624","27.11.2006",2006,11,27,331,280.35,7.4,993.5,1.06
"4625","28.11.2006",2006,11,28,332,280.75,6.3,1004.8,1.091
"4626","29.11.2006",2006,11,29,333,281.45,4.1,1001.6,1.076
"4627","30.11.2006",2006,11,30,334,280.55,11.4,1003.3,1.237
"4628","01.12.2006",2006,12,1,335,281.05,10.1,992.9,0.575
"4629","02.12.2006",2006,12,2,336,280.35,12.5,988.9,0.456
"4630","03.12.2006",2006,12,3,337,280.35,13,985.8,0.291
"4631","04.12.2006",2006,12,4,338,279.55,1.3,975,0.284
"4632","05.12.2006",2006,12,5,339,280.35,0.4,969.7,0.426
"4633","06.12.2006",2006,12,6,340,279.95,0.6,974.3,0.746
"4634","07.12.2006",2006,12,7,341,279.15,0.4,982.1,0.907
"4635","08.12.2006",2006,12,8,342,279.05,0.5,976.1,0.803
"4636","09.12.2006",2006,12,9,343,280.25,2.8,983.8,0.952
"4637","10.12.2006",2006,12,10,344,279.25,7.9,990.1,1.772
"4638","11.12.2006",2006,12,11,345,279.55,8,975,2.08
"4639","12.12.2006",2006,12,12,346,279.35,12.1,975.5,1.893
"4640","13.12.2006",2006,12,13,347,277.85,17.5,982.9,1.504
"4641","14.12.2006",2006,12,14,348,277.45,8.2,979.7,1.364
"4642","15.12.2006",2006,12,15,349,278.75,4.2,978,1.236
"4643","16.12.2006",2006,12,16,350,275.35,0.5,995.2,0.89
"4644","17.12.2006",2006,12,17,351,273.15,2.7,1000.6,0.561
"4645","18.12.2006",2006,12,18,352,273.25,3.3,1009.9,0.205
"4646","19.12.2006",2006,12,19,353,277.35,0.9,1003.5,-0.134
"4647","20.12.2006",2006,12,20,354,280.65,10.6,1010.7,-0.208
"4648","21.12.2006",2006,12,21,355,281.15,6,1012,0.12
"4649","22.12.2006",2006,12,22,356,278.55,12.7,1003.5,0.11
"4650","23.12.2006",2006,12,23,357,279.35,2.2,1010.9,-0.273
"4651","24.12.2006",2006,12,24,358,277.65,11.9,1022.9,-0.636
"4652","25.12.2006",2006,12,25,359,279.95,0.3,1019.6,-0.372
"4653","26.12.2006",2006,12,26,360,278.85,11.6,1005,-0.133
"4654","27.12.2006",2006,12,27,361,276.85,2.4,1003.1,-0.002
"4655","28.12.2006",2006,12,28,362,275.15,5.9,1009.1,0.11
"4656","29.12.2006",2006,12,29,363,278.85,0,1008.6,0.506
"4657","30.12.2006",2006,12,30,364,279.85,0.3,989,0.997
"4658","31.12.2006",2006,12,31,365,280.15,0,981.5,1.226
"4659","01.01.2007",2007,1,1,1,278.15,4.2,974.8,0.798
"4660","02.01.2007",2007,1,2,2,278.15,5.6,975.9,0.431
"4661","03.01.2007",2007,1,3,3,275.05,6,991.4,0.581
"4662","04.01.2007",2007,1,4,4,274.95,1,977,0.619
"4663","05.01.2007",2007,1,5,5,276.75,5.4,988.6,0.506
"4664","06.01.2007",2007,1,6,6,277.25,1.7,988.6,0.705
"4665","07.01.2007",2007,1,7,7,278.75,5.1,985.3,0.95
"4666","08.01.2007",2007,1,8,8,277.15,4.2,975.8,0.978
"4667","09.01.2007",2007,1,9,9,277.05,4.9,968.6,0.952
"4668","10.01.2007",2007,1,10,10,274.35,2.1,980.3,1.253
"4669","11.01.2007",2007,1,11,11,273.65,1.5,983.6,1.334
"4670","12.01.2007",2007,1,12,12,274.75,0,975.6,1.311
"4671","13.01.2007",2007,1,13,13,274.85,15,981.2,1.191
"4672","14.01.2007",2007,1,14,14,275.35,3.5,987.6,1.09
"4673","15.01.2007",2007,1,15,15,276.65,1.8,978.9,0.955
"4674","16.01.2007",2007,1,16,16,275.75,9.5,975.3,0.853
"4675","17.01.2007",2007,1,17,17,276.15,5.4,982.3,0.761
"4676","18.01.2007",2007,1,18,18,274.25,0,976.3,0.559
"4677","19.01.2007",2007,1,19,19,273.45,0,987.5,0.255
"4678","20.01.2007",2007,1,20,20,274.55,3.2,988.6,-0.107
"4679","21.01.2007",2007,1,21,21,272.95,15.5,996.4,-0.728
"4680","22.01.2007",2007,1,22,22,272.85,3.9,1005.1,-1.173
"4681","23.01.2007",2007,1,23,23,272.25,7.1,1004.7,-1.363
"4682","24.01.2007",2007,1,24,24,273.65,9.6,1015.1,-1.396
"4683","25.01.2007",2007,1,25,25,277.15,0.3,989.9,-1.462
"4685","27.01.2007",2007,1,27,27,268.65,0.4,999.5,-1.375
"4686","28.01.2007",2007,1,28,28,270.65,1.7,995.3,-0.964
"4687","29.01.2007",2007,1,29,29,272.35,5,999.5,-0.397
"4688","30.01.2007",2007,1,30,30,273.45,1.4,994.1,-0.045
"4689","31.01.2007",2007,1,31,31,275.85,6.5,990.8,-0.04
"4690","01.02.2007",2007,2,1,32,277.25,4.9,1002,-0.143
"4691","02.02.2007",2007,2,2,33,278.45,8.1,992.2,-0.267
"4692","03.02.2007",2007,2,3,34,277.65,2.5,1005.8,-0.17
"4693","04.02.2007",2007,2,4,35,276.25,2.3,997.2,-0.104
"4694","05.02.2007",2007,2,5,36,273.35,6.2,1002.5,0.162
"4695","06.02.2007",2007,2,6,37,270.65,0,1006.6,0.262
"4696","07.02.2007",2007,2,7,38,270.65,0,1006.2,0.121
"4697","08.02.2007",2007,2,8,39,268.95,0,1005.4,0.066
"4698","09.02.2007",2007,2,9,40,271.95,0,1007.9,-0.048
"4699","10.02.2007",2007,2,10,41,272.35,4.5,1010.6,-0.159
"4700","11.02.2007",2007,2,11,42,273.05,2.1,1007.8,-0.124
"4701","12.02.2007",2007,2,12,43,272.45,3.8,1001.8,-0.099
"4702","13.02.2007",2007,2,13,44,270.15,0,1004.6,-0.135
"4703","14.02.2007",2007,2,14,45,270.65,0,1008.1,-0.091
"4704","15.02.2007",2007,2,15,46,271.45,0,1014.8,-0.078
"4705","16.02.2007",2007,2,16,47,275.25,0,1012.2,0.157
"4706","17.02.2007",2007,2,17,48,277.95,1,1008.9,0.325
"4707","18.02.2007",2007,2,18,49,277.55,0,1006.6,0.144
"4708","19.02.2007",2007,2,19,50,270.85,0.1,1011.8,-0.354
"4709","20.02.2007",2007,2,20,51,267.55,0,1026.3,-0.457
"4710","21.02.2007",2007,2,21,52,266.65,0,1027.2,-0.248
"4711","22.02.2007",2007,2,22,53,267.15,0,1020.1,-0.245
"4712","23.02.2007",2007,2,23,54,270.15,0,1013.3,-0.377
"4713","24.02.2007",2007,2,24,55,272.35,0,1006.2,-0.547
"4714","25.02.2007",2007,2,25,56,274.85,0,1002.8,-0.478
"4715","26.02.2007",2007,2,26,57,275.45,0,1000.5,-0.306
"4716","27.02.2007",2007,2,27,58,275.25,0,996.3,0.02
"4717","28.02.2007",2007,2,28,59,274.85,0,985.2,0.102
"4718","01.03.2007",2007,3,1,60,274.35,0,976.7,0.078
"4719","02.03.2007",2007,3,2,61,274.55,12,988.5,0.168
"4720","03.03.2007",2007,3,3,62,275.55,2.1,1002.3,0.525
"4721","04.03.2007",2007,3,4,63,275.65,0,1011.3,0.883
"4722","05.03.2007",2007,3,5,64,275.95,0,1008.9,0.923
"4723","06.03.2007",2007,3,6,65,276.75,0,1000.4,0.738
"4724","07.03.2007",2007,3,7,66,276.75,0,998.9,0.462
"4725","08.03.2007",2007,3,8,67,277.95,1.1,1005.1,0.621
"4726","09.03.2007",2007,3,9,68,277.95,0,1001.9,0.928
"4727","10.03.2007",2007,3,10,69,277.65,1,996.1,1.121
"4728","11.03.2007",2007,3,11,70,277.95,0,1000.4,1.456
"4729","12.03.2007",2007,3,12,71,278.55,5.9,1003,1.545
"4730","13.03.2007",2007,3,13,72,277.85,3.3,996.6,1.486
"4731","14.03.2007",2007,3,14,73,277.75,13.8,1002.4,1.591
"4732","15.03.2007",2007,3,15,74,278.95,4.1,995.6,1.75
"4733","16.03.2007",2007,3,16,75,276.75,11.2,984.6,1.68
"4734","17.03.2007",2007,3,17,76,274.25,4.1,976.8,1.498
"4735","18.03.2007",2007,3,18,77,274.25,14.3,969.9,0.953
"4736","19.03.2007",2007,3,19,78,274.95,0,975.6,0.736
"4737","20.03.2007",2007,3,20,79,276.25,0,995.9,0.944
"4738","21.03.2007",2007,3,21,80,275.55,0.2,1008.3,0.98
"4739","22.03.2007",2007,3,22,81,277.35,0.9,1011.8,1.073
"4740","23.03.2007",2007,3,23,82,279.15,3,1027.5,1.176
"4741","24.03.2007",2007,3,24,83,280.05,0,1028.5,1.2
"4742","25.03.2007",2007,3,25,84,279.45,0,1030.2,0.749
"4743","26.03.2007",2007,3,26,85,279.65,0,1030,0.391
"4744","27.03.2007",2007,3,27,86,279.55,0,1025.1,0.287
"4745","28.03.2007",2007,3,28,87,280.35,0,1018.7,0.011
"4746","29.03.2007",2007,3,29,88,278.35,0,1012.5,0.091
"4747","30.03.2007",2007,3,30,89,275.65,1.4,1015.2,0.413
"4748","31.03.2007",2007,3,31,90,277.95,0.2,1022,0.31
"4749","01.04.2007",2007,4,1,91,279.65,4,1018.6,-0.124
"4750","02.04.2007",2007,4,2,92,276.75,6.6,1013.5,-0.62
"4751","03.04.2007",2007,4,3,93,274.05,0.5,1014.6,-0.47
"4752","04.04.2007",2007,4,4,94,276.95,7.5,986.3,-0.209
"4753","05.04.2007",2007,4,5,95,274.75,3.2,982.2,-0.212
"4754","06.04.2007",2007,4,6,96,272.15,0.7,997.2,-0.256
"4755","07.04.2007",2007,4,7,97,274.35,2.5,1001,-0.274
"4756","08.04.2007",2007,4,8,98,273.45,0,1006.4,-0.022
"4757","09.04.2007",2007,4,9,99,273.75,1.5,1002.4,0.269
"4758","10.04.2007",2007,4,10,100,275.55,0,983.5,0.276
"4759","11.04.2007",2007,4,11,101,276.85,10.8,989.9,0.126
"4760","12.04.2007",2007,4,12,102,277.95,0.6,1012,0.244
"4761","13.04.2007",2007,4,13,103,280.55,1.9,1015.9,0.636
"4762","14.04.2007",2007,4,14,104,280.95,2.8,1019.5,0.587
"4763","15.04.2007",2007,4,15,105,280.85,0,1017.3,0.356
"4764","16.04.2007",2007,4,16,106,279.85,15,1005.9,0.08
"4765","17.04.2007",2007,4,17,107,276.25,2.3,1003.8,-0.457
"4766","18.04.2007",2007,4,18,108,274.45,0.6,1003.2,-0.9
"4767","19.04.2007",2007,4,19,109,275.35,3.7,990.4,-0.831
"4768","20.04.2007",2007,4,20,110,273.85,1.9,1006.8,-0.4
"4769","21.04.2007",2007,4,21,111,275.75,1.3,1016.5,0.045
"4770","22.04.2007",2007,4,22,112,277.75,0.1,1007.3,0.356
"4771","23.04.2007",2007,4,23,113,278.75,18.2,1005,0.761
"4772","24.04.2007",2007,4,24,114,280.15,0.3,1007.8,0.883
"4773","25.04.2007",2007,4,25,115,280.35,7.1,1011.6,0.693
"4774","26.04.2007",2007,4,26,116,280.45,4.5,1007.2,0.525
"4775","27.04.2007",2007,4,27,117,279.05,3.2,1016.5,0.071
"4776","28.04.2007",2007,4,28,118,277.95,0.3,1028.6,-0.257
